No,PAGENM,PAGENM_EN,PAGENo,ITEMNo,PAGEID,TAGID,TESTPOINTNAME,PROPERTY,SYSTEMID,STATIONID,IOMODULEID,POINTID,GRAPHINDEX
12,分油机/水油分离,,30,4,3001,705004,2#燃油分油机公共报警,,1,3,1,12,
12,分油机/水油分离,,30,6,3001,706001,1#滑油分油机运行指示,,1,3,1,13,
12,分油机/水油分离,,30,7,3001,706002,1#滑油分油机公共报警,,1,3,1,14,
12,分油机/水油分离,,30,8,3001,706003,2#滑油分油机运行指示,,1,3,1,15,
12,分油机/水油分离,,30,9,3001,706004,2#滑油分油机公共报警,,1,3,1,16,
12,分油机/水油分离,,30,11,3001,707001,舱底水油水分离器电源运行指示,,1,2,4,28,
12,分油机/水油分离,,30,12,3001,707002,舱底水油水分离器油分浓度高,,1,2,4,27,
12,分油机/水油分离,,30,13,3001,707003,舱底水油水分离器精滤器超压,,1,2,4,25,
12,分油机/水油分离,,30,14,3001,707004,舱底水油水分离器膜损坏,,1,2,4,26,
12,反渗透装置/空压机,,31,1,3001,708001,1#反渗透海水淡化供水泵运行,,1,2,4,17,
12,反渗透装置/空压机,,31,2,3001,708002,1#反渗透海水淡化高压泵运行,,1,2,4,18,
12,反渗透装置/空压机,,31,3,3001,708003,1#反渗透海水淡化进水压力低,,1,2,4,19,
12,反渗透装置/空压机,,31,4,3001,708004,1#反渗透海水淡化盐分浓度高,,1,2,4,20,
12,反渗透装置/空压机,,31,5,3001,708005,2#反渗透海水淡化供水泵运行,,1,2,4,21,
12,反渗透装置/空压机,,31,6,3001,708006,2#反渗透海水淡化高压泵运行,,1,2,4,22,
12,反渗透装置/空压机,,31,7,3001,708007,2#反渗透海水淡化进水压力低,,1,2,4,23,
12,反渗透装置/空压机,,31,8,3001,708008,2#反渗透海水淡化盐分浓度高,,1,2,4,24,
12,反渗透装置/空压机,,31,10,3001,709001,1#空压机运行指示,,1,2,5,3,
12,反渗透装置/空压机,,31,11,3001,709002,1#空压机综合故障,,1,2,5,4,
12,反渗透装置/空压机,,31,12,3001,709003,2#空压机运行指示,,1,2,5,5,
12,反渗透装置/空压机,,31,13,3001,709004,2#空压机综合故障,,1,2,5,6,
12,反渗透装置/空压机,,31,14,3001,710001,应急空压机运行指示,,1,2,5,7,
12,反渗透装置/空压机,,31,15,3001,710002,应急空压机综合故障,,1,2,5,8,
12,反渗透装置/空压机,,31,17,3001,714001,快关阀空气瓶压力低报警,,1,3,1,31,
12,反渗透装置/空压机,,31,19,3001,1289,1#主空气瓶压力,,1,3,5,1,
12,反渗透装置/空压机,,31,20,3001,1357,2#主空气瓶压力,,1,3,5,5,
12,反渗透装置/空压机,,31,21,3001,1290,副空气瓶压力,,1,3,5,2,
12,反渗透装置/空压机,,31,22,3001,1291,控制空气瓶压力,,1,3,5,3,
12,反渗透装置/空压机,,31,23,3001,1292,海水泵压力,,1,3,5,4,
12,水压力柜,,32,1,3001,715003,海水压力柜运行指示,,1,3,1,17,
12,水压力柜,,32,2,3001,715002,海水压力柜综合故障,,1,3,1,18,
12,水压力柜,,32,3,3001,716003,淡水压力柜运行指示,,1,3,1,19,
12,水压力柜,,32,4,3001,716002,淡水压力柜综合故障,,1,3,1,20,
12,水压力柜,,32,5,3001,717003,饮水压力柜运行指示,,1,3,1,21,
12,水压力柜,,32,6,3001,717002,饮水压力柜综合故障,,1,3,1,22,
12,水压力柜,,32,8,3001,719005,消防稳压柜压力过低报警,,1,3,1,23,
12,水压力柜,,32,9,3001,719003,消防稳压柜稳压泵运行,,1,3,1,24,
12,水压力柜,,32,10,3001,719002,消防稳压柜电机过载报警,,1,3,1,25,
12,水压力柜,,32,12,3001,718001,电蒸热水柜加热器运行指示,,1,3,1,27,
12,水压力柜,,32,13,3001,718002,电蒸热水柜热水泵运行指示,,1,3,1,28,
12,水压力柜,,32,14,3001,718003,电蒸热水柜综合故障报警,,1,3,1,29,
12,液位/水密门/污水,,33,1,3001,720001,2#水密门综合故障(FR66),,1,2,5,15,
12,液位/水密门/污水,,33,2,3001,720002,1#水密门综合故障(FR12),,1,2,6,17,
12,液位/水密门/污水,,33,4,3001,722001,1#污水处理装置供电运行指示,,1,3,2,1,
12,液位/水密门/污水,,33,5,3001,722002,1#污水处理装置综合故障报警,,1,3,2,2,
12,液位/水密门/污水,,33,6,3001,722003,1#污水处理装置粉碎泵运行指示,,1,3,2,3,
12,液位/水密门/污水,,33,7,3001,722004,1#污水处理装置缓冲柜高位报警,,1,3,2,4,
12,液位/水密门/污水,,33,8,3001,722005,2#污水处理装置供电运行指示,,1,3,2,5,
12,液位/水密门/污水,,33,9,3001,722006,2#污水处理装置综合故障报警,,1,3,2,6,
12,液位/水密门/污水,,33,10,3001,722007,2#污水处理装置粉碎泵运行指示,,1,3,2,7,
12,液位/水密门/污水,,33,11,3001,722008,2#污水处理装置缓冲柜高位报警,,1,3,2,8,
12,消防/水炮,,34,1,3001,723001,CO2报警器箱超压泄放报警,,1,3,2,11,
12,消防/水炮,,34,2,3001,723002,CO2报警箱AC220V失电报警,,1,3,2,9,
12,消防/水炮,,34,3,3001,723003,CO2报警箱DC24V失电报警,,1,3,2,10,
12,消防/水炮,,34,5,3001,724001,高压水雾系统就绪,,1,6,8,1,
12,消防/水炮,,34,6,3001,724002,高压水雾系统泵过载,,1,6,8,2,
12,消防/水炮,,34,7,3001,724003,高压水雾系统水箱低位,,1,6,8,3,
12,消防/水炮,,34,8,3001,724004,高压水雾系统运行,,1,6,8,4,
12,消防/水炮,,34,9,3001,724005,高压水雾系统火警,,1,6,8,5,
12,消防/水炮,,34,10,3001,724006,高压水雾系统1#发电区释放,,1,6,8,9,
12,消防/水炮,,34,11,3001,724007,高压水雾系统2#发电区释放,,1,6,8,10,
12,消防/水炮,,34,12,3001,724008,高压水雾系统3#发电区释放,,1,6,8,11,
12,消防/水炮,,34,13,3001,724009,高压水雾停泊发电区释放,,1,6,8,12,
12,消防/水炮,,34,14,3001,724010,高压水雾燃油分油区释放,,1,6,8,13,
12,消防/水炮,,34,15,3001,724011,高压水雾辅锅炉区释放,,1,6,8,14,
12,消防/水炮,,34,16,3001,724012,高压水雾直升机库区释放,,1,6,8,15,
12,消防/水炮,,34,18,3001,725001,高压水炮电机电流,,1,1,4,5,
12,消防/水炮,,34,19,3001,725010,FIFI电机冷水泄漏报警,,1,2,5,1,
12,消防/水炮,,34,20,3001,725002,高压水炮开关合闸指示,,1,1,3,1,
12,消防/水炮,,34,21,3001,725003,高压水炮开关分闸指示,,1,1,3,2,
12,消防/水炮,,34,22,3001,725004,高压水炮过载报警,,1,1,3,3,
12,消防/水炮,,34,24,3001,725005,FIFI电机U相绕组温度,,1,3,4,1,
12,消防/水炮,,34,25,3001,725006,FIFI电机V相绕组温度,,1,3,4,2,
12,消防/水炮,,34,26,3001,725007,FIFI电机W相绕组温度,,1,3,4,3,
12,消防/水炮,,34,27,3001,725008,FIFI电机前轴承温度,,1,3,4,4,
12,消防/水炮,,34,28,3001,725009,FIFI电机后轴承温度,,1,3,4,5,
12,风机/冷藏/空调,,35,1,3001,727001,1#机舱送风机故障报警,,1,1,1,3,
12,风机/冷藏/空调,,35,2,3001,727002,2#机舱送风机故障报警,,1,1,1,4,
12,风机/冷藏/空调,,35,3,3001,727008,3#机舱可逆风机故障报警,,1,1,3,23,
12,风机/冷藏/空调,,35,4,3001,727009,4#机舱送风机故障报警,,1,1,1,21,
12,风机/冷藏/空调,,35,5,3001,728001,1#直升机库抽风机故障报警,,1,1,1,5,
12,风机/冷藏/空调,,35,6,3001,728002,2#直升机库抽风机故障报警,,1,1,1,22,
12,风机/冷藏/空调,,35,7,3001,729001,直升机油桶舱抽风机故障报警,,1,1,1,20,
12,风机/冷藏/空调,,35,8,3001,726003,冷水机舱送风机故障报警,,1,3,2,13,
12,风机/冷藏/空调,,35,9,3001,726006,冷水机舱可逆风机故障报警,,1,3,2,15,
12,风机/冷藏/空调,,35,11,3001,730001,冷藏装置综合故障报警,,1,1,3,6,
12,风机/冷藏/空调,,35,12,3001,731001,气调保鲜装置综合故障,,1,1,3,5,
12,风机/冷藏/空调,,35,14,3001,732001,1#空调器运行指示,,1,3,2,17,
12,风机/冷藏/空调,,35,15,3001,732002,1#空调器综合故障报警,,1,3,2,18,
12,风机/冷藏/空调,,35,16,3001,732003,2#空调器运行指示,,1,3,2,19,
12,风机/冷藏/空调,,35,17,3001,732004,2#空调器综合故障报警,,1,3,2,20,
12,风机/冷藏/空调,,35,18,3001,732005,3#空调器运行指示,,1,3,2,21,
12,风机/冷藏/空调,,35,19,3001,732006,3#空调器综合故障报警,,1,3,2,22,
12,风机/冷藏/空调,,35,20,3001,732007,4#空调器运行指示,,1,1,3,7,
12,风机/冷藏/空调,,35,21,3001,732008,4#空调器综合故障报警,,1,1,3,8,
12,风机/冷藏/空调,,35,22,3001,733001,1#空调冷媒水泵故障报警,,1,1,1,1,
12,风机/冷藏/空调,,35,23,3001,733002,2#空调冷媒水泵故障报警,,1,1,1,2,
12,风机/冷藏/空调,,35,24,3001,733003,3#空调冷媒水泵故障报警,,1,1,1,19,
12,风机/冷藏/空调,,35,26,3001,734001,1#冷水机组运行指示,,1,3,2,23,
12,风机/冷藏/空调,,35,27,3001,734002,1#冷水机组综合故障,,1,3,2,24,
12,风机/冷藏/空调,,35,28,3001,734003,2#冷水机组运行指示,,1,3,2,25,
12,风机/冷藏/空调,,35,29,3001,734004,2#冷水机组综合故障,,1,3,2,26,
12,各类舱柜,,36,1,3001,735001,左燃油日用柜液位高报警,,1,3,2,27,
12,各类舱柜,,36,2,3001,735002,左燃油日用柜液位低报警,,1,3,2,28,
12,各类舱柜,,36,3,3001,735003,右燃油日用柜液位高报警,,1,3,2,29,
12,各类舱柜,,36,4,3001,735004,右燃油日用柜液位低报警,,1,3,2,30,
12,各类舱柜,,36,5,3001,735005,燃油沉淀柜液位高报警,,1,3,2,31,
12,各类舱柜,,36,6,3001,735006,燃油沉淀柜液位低报警,,1,3,2,32,
12,各类舱柜,,36,7,3001,735007,滑油存储柜液位高报警,,1,3,3,1,
12,各类舱柜,,36,8,3001,735008,滑油存储柜液位低报警,,1,3,3,2,
12,各类舱柜,,36,9,3001,735009,油渣柜液位高报警,,1,3,3,3,
12,各类舱柜,,36,10,3001,735010,淡水膨胀箱液位低报警,,1,2,5,18,
12,各类舱柜,,36,11,3001,735011,集污舱液位高报警,,1,2,5,19,
12,各类舱柜,,36,12,3001,735012,左生活污水舱液位高报警,,1,2,5,20,
12,各类舱柜,,36,13,3001,735013,右生活污水舱液位高报警,,1,2,5,32,
12,各类舱柜,,36,14,3001,735014,燃油溢流舱液位高报警,,1,2,5,21,
12,各类舱柜,,36,15,3001,735015,燃油泄放舱液位高报警,,1,2,5,22,
12,各类舱柜,,36,16,3001,735016,污滑油舱液位高报警,,1,2,5,23,
12,各类舱柜,,36,17,3001,735017,滑油泄放舱液位高报警,,1,2,5,17,
12,各类舱柜,,36,18,3001,735018,含油水舱液位高报警,,1,2,5,24,
12,各类舱柜,,36,19,3001,735019,舱底水舱液位高报警,,1,2,5,25,
12,各类舱柜,,36,20,3001,735020,左机舱污水舱液位高报警,,1,2,5,26,
12,各类舱柜,,36,21,3001,735021,右机舱污水舱液位高报警,,1,2,5,29,
12,各类舱柜,,36,22,3001,735023,帆缆舱高位报警,,1,3,3,31,
12,各类舱柜,,36,23,3001,735024,锚链舱污水井高位报警,,1,3,3,32,
12,各类舱柜,,36,24,3001,735025,燃油溢流报警,,1,2,6,19,
12,各类舱柜,,36,26,3001,736001,干舱进水断线故障综合报警,,1,1,3,11,
12,各类舱柜,,36,27,3001,736002,干舱进水漫水综合报警,,1,1,3,12,
12,各类泵,,37,1,3001,737003,1#燃油输送泵故障报警,,1,2,6,24,
12,各类泵,,37,2,3001,737006,2#燃油输送泵故障报警,,1,2,6,25,
12,各类泵,,37,3,3001,737007,滑油输送泵故障报警,,1,2,6,26,
12,各类泵,,37,4,3001,737010,舱底水泵故障报警,,1,2,6,27,
12,各类泵,,37,5,3001,737011,油渣泵故障报警,,1,2,6,28,
12,各类泵,,37,6,3001,737013,1#粪便泵运行指示,,1,2,6,1,
12,各类泵,,37,7,3001,737014,1#粪便泵综合故障,,1,2,6,2,
12,各类泵,,37,8,3001,737016,2#粪便泵运行指示,,1,2,6,3,
12,各类泵,,37,9,3001,737017,2#粪便泵综合故障,,1,2,6,4,
12,各类泵,,37,10,3001,737018,低温淡水泵自动切换报警,,1,1,1,25,
12,各类泵,,37,11,3001,737019,撇油器加热器运行,,1,2,6,15,
12,各类泵,,37,12,3001,737020,撇油器加热器油位高报警,,1,2,6,16,
12,各类泵,,37,13,3001,737021,柴油机淡水预热装置综合故障,,1,2,6,13,
12,各类泵,,37,14,3001,737023,燃油供给泵运行,,1,2,6,21,
12,各类泵,,37,15,3001,737024,燃油供给泵过载报警,,1,2,6,22,
12,各类泵,,37,16,3001,737025,燃油供给泵电源故障,,1,2,6,23,
12,各类泵,,37,17,3001,737026,1#柴油机滑油预供泵电源故障,,1,2,6,7,
12,各类泵,,37,18,3001,737027,1#柴油机滑油预供泵过载,,1,2,6,8,
12,各类泵,,37,19,3001,737028,2#柴油机滑油预供泵电源故障,,1,2,6,9,
12,各类泵,,37,20,3001,737029,2#柴油机滑油预供泵过载,,1,2,6,10,
12,各类泵,,37,21,3001,737030,3#柴油机滑油预供泵电源故障,,1,2,6,11,
12,各类泵,,37,22,3001,737031,3#柴油机滑油预供泵过载,,1,2,6,12,
12,各类泵,,37,23,3001,737032,停泊机滑油预供泵电源故障,,1,2,6,5,
12,各类泵,,37,24,3001,737033,停泊机滑油预供泵过载,,1,2,6,6,
12,各类泵,,37,25,3001,737034,海水泵自动切换报警,,1,1,1,26,
12,各类泵,,37,26,3001,737035,空调冷却水泵切换报警,,1,1,1,27,
12,各类泵,,37,27,3001,737036,舱底总用泵故障报警,,1,1,1,6,
12,消防泵,,38,1,3001,737037,消防总用泵运行指示,,1,1,1,23,
12,消防泵,,38,2,3001,737038,消防总用泵故障报警,,1,1,1,24,
12,消防泵,,38,3,3001,737039,应急消防泵运行指示,,1,3,3,9,
12,消防泵,,38,4,3001,737040,应急消防泵故障报警,,1,3,3,10,
12,配电板/分电箱,,39,1,3001,738001,日用配电板AC380V电源故障,,1,1,1,7,
12,配电板/分电箱,,39,2,3001,738002,日用配电板AC220V电源故障,,1,1,1,8,
12,配电板/分电箱,,39,3,3001,738003,日用配电板AC220V控制电源故障,,1,1,1,9,
12,配电板/分电箱,,39,4,3001,738004,日用配电板DC24V电源故障,,1,1,1,10,
12,配电板/分电箱,,39,5,3001,738005,日用配电板AC380V网络绝缘低,,1,1,1,11,
12,配电板/分电箱,,39,6,3001,738006,日用配电板AC220V网络绝缘低,,1,1,1,12,
12,配电板/分电箱,,39,7,3001,738007,日用配电板应急切断综合报警,,1,1,1,13,
12,配电板/分电箱,,39,8,3001,738008,日用配电板优先脱扣报警,,1,1,1,14,
12,配电板/分电箱,,39,10,3001,739001,厨房配电板380V绝缘低,,1,3,3,7,
12,配电板/分电箱,,39,11,3001,739002,厨房配电板220V绝缘低,,1,3,3,8,
12,配电板/分电箱,,39,13,3001,740001,TR1副边主开关合闸,,1,1,1,15,
12,配电板/分电箱,,39,14,3001,740002,TR1副边主开关异常脱扣,,1,1,1,16,
12,配电板/分电箱,,39,15,3001,740003,TR2副边主开关合闸,,1,1,1,17,
12,配电板/分电箱,,39,16,3001,740004,TR2副边主开关异常脱扣,,1,1,1,18,
12,配电板/分电箱,,39,18,3001,741001,1#发电机组分电箱电源故障,,1,1,3,19,
12,配电板/分电箱,,39,19,3001,741002,2#发电机组分电箱电源故障,,1,1,3,21,
12,配电板/分电箱,,39,20,3001,741003,1#发电机组分电箱失电,,1,1,3,25,
12,配电板/分电箱,,39,21,3001,741004,2#发电机组分电箱失电,,1,1,3,26,
12,配电板/分电箱,,39,23,3001,126,监测系统主AC220V失电,,1,1,3,17,
12,配电板/分电箱,,39,24,3001,127,监测系统应急AC220V失电,,1,1,3,18,
12,配电板/分电箱,,39,25,3001,134,集控台主AC220V电源失电,,1,1,3,29,
12,配电板/分电箱,,39,26,3001,135,集控台应急AC220V电源失电,,1,1,3,30,
12,其他报警,,40,1,3001,742001,火灾主控制板火灾报警,,1,3,3,13,
12,其他报警,,40,2,3001,742002,火灾主控制板电源故障,,1,3,3,14,
12,其他报警,,40,3,3001,742003,火灾主控制板综合故障,,1,3,3,15,
12,其他报警,,40,4,3001,201410,防盗系统主电源失电报警,,1,1,1,28,
12,其他报警,,40,5,3001,743001,报警灯柱主电源故障报警,,1,1,3,15,
12,其他报警,,40,6,3001,743002,充放电板应急放电指示,,1,3,3,17,
12,其他报警,,40,7,3001,743003,车钟打印机故障,,1,3,3,19,
12,其他报警,,40,9,3001,743005,轮机员安全系统报警,,1,1,9,1,
12,1#变频器(1),,41,1,3001,201001,1#变频器电机定子电压,,1,6,9,1,
12,1#变频器(1),,41,2,3001,201002,1#变频器电机定子电流,,1,6,9,2,
12,1#变频器(1),,41,3,3001,201003,1#逆变ACS800过频率,,1,6,9,3,
12,1#变频器(1),,41,4,3001,201004,1#逆变ACS800开关过频率,,1,6,9,4,
12,1#变频器(1),,41,5,3001,201005,1#变频器电机U相电流,,1,6,9,5,
12,1#变频器(1),,41,6,3001,201006,1#变频器电机V相电流,,1,6,9,6,
12,1#变频器(1),,41,7,3001,201007,1#变频器电机W相电流,,1,6,9,7,
12,1#变频器(1),,41,8,3001,201008,1#推进变频器运行,,1,6,9,8,
12,1#变频器(1),,41,9,3001,201010,1#变频器逆变INU1短路,,1,6,9,10,
12,1#变频器(1),,41,10,3001,201011,1#变频器逆变INU2短路,,1,6,9,11,
12,1#变频器(1),,41,11,3001,201012,1#逆变ACS800过流,,1,6,9,12,
12,1#变频器(1),,41,12,3001,201013,1#变频器主开关闭合,,1,6,9,13,
12,1#变频器(1),,41,13,3001,201014,1#变频器内部冷水温度,,1,6,9,14,
12,1#变频器(1),,41,14,3001,201015,1#变频器水冷单元故障,,1,6,9,15,
12,1#变频器(1),,41,15,3001,201016,1#逆变ACS800温度高,,1,6,9,16,
12,1#变频器(1),,41,16,3001,201018,1#逆变ACS800缺相,,1,6,9,18,
12,1#变频器(1),,41,17,3001,201009,1#推进单元通用报警,,1,6,9,9,
12,1#变频器(1),,41,18,3001,201080,1#推进单元通用1级故障,,1,6,11,16,
12,1#变频器(1),,41,19,3001,201082,1#推进单元功率限制,,1,6,11,18,
12,1#变频器(1),,41,20,3001,201083,1#推进单元起动连锁,,1,6,11,19,
12,1#变频器(1),,41,21,3001,201089,1#推进电机实际速度,,1,6,11,25,
12,1#变频器(1),,41,22,3001,201090,1#推进电机实际功率,,1,6,11,26,
12,1#变频器(1),,41,23,3001,201091,1#推进电机实际扭矩,,1,6,11,27,
12,1#变频器(1),,41,24,3001,201092,1#推进吊舱角度,,1,6,11,28,
12,1#变频器(1),,41,25,3001,201093,1#控制部位的给定控制命令,,1,6,11,29,
12,1#变频器(1),,41,26,3001,201094,1#变频器逆变电机堵转脱扣,,1,6,11,30,
12,1#变频器(1),,41,27,3001,1430,1#变频器室环境温度,,1,6,11,31,
12,1#变频器(2),,42,1,3001,201019,1#推进控制系统通用故障,,1,6,9,19,
12,1#变频器(2),,42,2,3001,201020,1#推进控制系统通用1级故障,,1,6,9,20,
12,1#变频器(2),,42,3,3001,201021,1#推进控制系统通用2级故障,,1,6,9,21,
12,1#变频器(2),,42,4,3001,201022,1#推进控制系统通用报警,,1,6,9,22,
12,1#变频器(2),,42,5,3001,201023,1#推进控制系统功率限制,,1,6,9,23,
12,1#变频器(2),,42,6,3001,201024,1#推进控制系统启动连锁,,1,6,9,24,
12,1#变频器(2),,42,7,3001,201025,1#推进控制系统控制连锁,,1,6,9,25,
12,1#变频器(2),,42,8,3001,201026,1#推进变频器启动连锁,,1,6,9,26,
12,1#变频器(2),,42,9,3001,201027,1#推进变频器备完,,1,6,9,27,
12,1#变频器(2),,42,10,3001,201028,1#推进变频器起动过程中,,1,6,9,28,
12,1#变频器(2),,42,11,3001,201029,1#推进变频器控制连锁,,1,6,9,29,
12,1#变频器(2),,42,12,3001,201030,1#推进变频器准备运行,,1,6,9,30,
12,1#变频器(2),,42,13,3001,201031,1#推进变频器起动调节,,1,6,9,31,
12,1#变频器(2),,42,14,3001,201034,1#推进控制系统紧停激活,,1,6,10,2,
12,1#变频器(2),,42,15,3001,201039,1#遥控系统机旁控制,,1,6,10,7,
12,1#变频器(2),,42,16,3001,201040,1#遥控系统集控室控制,,1,6,10,8,
12,1#变频器(2),,42,17,3001,201041,1#遥控系统驾驶室备用控制,,1,6,10,9,
12,1#变频器(2),,42,18,3001,201042,1#遥控系统驾驶室控制,,1,6,10,10,
12,1#变频器(2),,42,19,3001,201043,1#电站通用故障,,1,6,10,11,
12,1#变频器(2),,42,20,3001,201044,1#电站通用1级故障,,1,6,10,12,
12,1#变频器(2),,42,21,3001,201045,1#电站通用2级故障,,1,6,10,13,
12,1#变频器(2),,42,22,3001,201046,1#电站通用报警,,1,6,10,14,
12,1#变频器(2),,42,23,3001,201047,1#电站功率限制激活,,1,6,10,15,
12,1#变频器(2),,42,24,3001,201048,1#电站启动连锁,,1,6,10,16,
12,1#变频器(3),,43,1,3001,201049,1#电站控制连锁,,1,6,10,17,
12,1#变频器(3),,43,2,3001,201017,1#变频器功率限制,,1,6,9,17,
12,1#变频器(3),,43,3,3001,201051,1#变频器通用故障,,1,6,10,19,
12,1#变频器(3),,43,4,3001,201052,1#变频器通用1级故障,,1,6,10,20,
12,1#变频器(3),,43,5,3001,201054,1#变频器通用报警,,1,6,10,22,
12,1#变频器(3),,43,6,3001,201055,1#变频器与控制系统通讯故障,,1,6,10,23,
12,1#变频器(3),,43,7,3001,201057,1#变频器启动连锁,,1,6,10,25,
12,1#变频器(3),,43,8,3001,201058,1#变频器制动单元故障,,1,6,10,26,
12,1#变频器(3),,43,9,3001,201059,1#变频器整流单元故障,,1,6,10,27,
12,1#变频器(3),,43,10,3001,201060,1#变频器变频器机旁控制,,1,6,10,28,
12,1#变频器(3),,43,11,3001,201061,1#变频器内部冷却水进口压力,,1,6,10,29,
12,1#变频器(3),,43,12,3001,201062,1#变频器内部冷却水出口压力,,1,6,10,30,
12,1#变频器(3),,43,13,3001,201063,1#变频器直流母线电压,,1,6,10,31,
12,1#变频器(3),,43,14,3001,201064,1#变频器逆变紧停,,1,6,10,32,
12,1#变频器(3),,43,15,3001,201065,1#变频器逆变开关量IO报警,,1,6,11,1,
12,1#变频器(3),,43,16,3001,201066,1#变频器逆变保存Powerfail文件错误,,1,6,11,2,
12,1#变频器(3),,43,17,3001,201067,1#变频器逆变保存Powerdown文件错误,,1,6,11,3,
12,1#变频器(3),,43,18,3001,201068,1#变频器逆变电机堵转报警,,1,6,11,4,
12,1#变频器(3),,43,19,3001,201069,1#变频器逆变短路,,1,6,11,5,
12,1#变频器(3),,43,20,3001,201070,1#变频器逆变直流母线过压,,1,6,11,6,
12,1#变频器(3),,43,21,3001,201071,1#变频器逆变IGBT温度高,,1,6,11,7,
12,1#变频器(3),,43,22,3001,201072,1#变频器逆变接地故障电流不平衡,,1,6,11,8,
12,1#变频器(3),,43,23,3001,201073,1#变频器逆变系统故障,,1,6,11,9,
12,1#变频器(3),,43,24,3001,201074,1#变频器逆变直流母线欠压,,1,6,11,10,
12,1#变频器(3),,43,25,3001,201075,1#变频器逆变不允许运行,,1,6,11,11,
12,1#变频器(3),,43,26,3001,201076,1#变频器逆变I/O 通讯故障,,1,6,11,12,
12,1#变频器(3),,43,27,3001,201077,1#变频器逆变PPCC通讯故障,,1,6,11,13,
12,1#变频器(3),,43,28,3001,201078,1#变频器逆变控制屏通讯故障,,1,6,11,14,
12,1#变频器(3),,43,29,3001,201079,1#推进单元通用故障,,1,6,11,15,
12,2#变频器(1),,44,1,3001,202001,2#变频器电机定子电压,,1,6,12,1,
12,2#变频器(1),,44,2,3001,202002,2#变频器电机定子电流,,1,6,12,2,
12,2#变频器(1),,44,3,3001,202003,2#逆变ACS800过频率,,1,6,12,3,
12,2#变频器(1),,44,4,3001,202004,2#逆变ACS800开关过频率,,1,6,12,4,
12,2#变频器(1),,44,5,3001,202005,2#变频器电机U相电流,,1,6,12,5,
12,2#变频器(1),,44,6,3001,202006,2#变频器电机V相电流,,1,6,12,6,
12,2#变频器(1),,44,7,3001,202007,2#变频器电机W相电流,,1,6,12,7,
12,2#变频器(1),,44,8,3001,202008,2#推进变频器运行,,1,6,12,8,
